category,created_on,lattitude,longitude,name,venue_id
default,1507048746,-16.4380815048984,-71.5070110559464,Compra y venta de Bitcoin,11096
lodging,1507059778,4.10331469496373,-73.560848236084,club clavos y canela,11097
default,1507064967,45.3557867858281,10.9356558322906,The Vapour Boutique,11098
shopping,1507102536,53.5734862093244,9.81772720813751,EuroMail,11101
default,1507107580,47.1414749971602,9.52044725418091,made in Italy,11102
nightlife,1507125120,52.0987946876145,9.35487449169159,Me Lounge,11104
attraction,1507134019,50.8345649970268,4.34577941894531,Cours Informatique en Ligne,11106
default,1507133460,48.8638113489879,2.34146118164062,Cours Informatique en Lignes,11105
default,1507148226,33.9818238123501,-118.395495414734,SiliconBeach.Dental,11107
default,1507153852,-25.4327769276395,-49.2789709568024,BTC Banco,11108
shopping,1507166681,37.3574004000433,-89.6127963066101,Cape Cars Auto Group,11109
grocery,1507174327,-33.0022483465525,-71.2660843133926,Fiestita Loca,11110
default,1507202984,12.5995486072622,99.9909496307373,Leo Masters Tattoos,11121
default,1507206019,55.7469704185673,37.5397682189941,CO1NER,11122
shopping,1507211158,47.376283,8.557395,Lanieri Zurich Atelier,11129
shopping,1507211274,45.5718179,8.0586667,Lanieri Biella Atelier,11130
default,1507189996,57.6400548273954,18.2959699630737,Spray Paint Art,11114
shopping,1507192497,50.1650373817628,14.3140536546707,kuchyně - kuchyňské studio Bint Praha,11116
default,1507194595,52.390382800332,16.7859184741974,Mornel.com,11117
shopping,1507194856,48.5221118294704,13.7705790996552,colour-conzept Folientechnik e.U.,11118
default,1507197389,6.45374841395631,3.38963627815247,Integ Global Exchange,11119
shopping,1507211308,50.8239823,4.3683043,Lanieri Brussels Atelier,11131
shopping,1507211049,48.8564283,2.3298109,Lanieri Paris Atelier,11128
shopping,1507211371,45.47532,9.185449,Lanieri Milan Atelier,11132
shopping,1507211371,41.9067646,12.4694306,Lanieri Rome Atelier,11133
shopping,1507211371,45.0686301,7.6874732,Lanieri Turin Atelier,11134
shopping,1507211372,44.494365,11.350445,Lanieri Bologna Atelier,11135
food,1507215116,-34.5808347617909,-58.4368363917201,Burgertify ,11136
transport,1507226698,38.7560536239097,-9.27041172981262,inLX - Travel and Tourism,11137
atm,1507247274,34.2563873199813,-85.1643687486649,EasyBit Bitcoin ATM,11139
atm,1507247759,33.0375078978971,-85.0319588184357,EasyBit Bitcoin ATM,11140
default,1507247882,34.0697114259643,-84.2990237474442,EasyBit Bitcoin ATM,11141
default,1507273933,50.0918287933636,14.4747769832611,"Meebio, s.r.o.",11142
shopping,1507302736,47.0574857624532,21.9322407245636,PPay.ro,11143
shopping,1507304911,47.0588160152225,21.9346010684967,BTCfactura,11144
default,1508168266,44.8114660450813,10.3099179267883,Tele Casa Shop,11249
default,1507306000,41.3855188288605,2.1701055765152,BTC recarga,11146
atm,1507313022,30.2955218149273,-97.7417188882828,AndyBrooks BitcoinATM,11148
default,1507315344,41.0005853147414,-72.2942340373993,BTCrecharge mobile top-up,11149
default,1507316578,34.001513958179,-117.809271812439,Secure Group Inc,11150
shopping,1507319085,48.340520594451,16.7253669621459,LEBENS-QI,11151
default,1507339843,35.738204751493,139.864861965179,Tokyo move,11153
cafe,1507346583,39.7154441915879,3.45996379852295,Van Hauer's,11154
default,1507376872,10.2082279816816,-67.997260093689,Bitcoin Services,11155
attraction,1507377585,10.2071931979616,-67.9944276809692,PentHouse La Coruña,11156
shopping,1507385334,53.1617061314126,6.75441384315491,Bordspellenstore.nl,11157
default,1507394783,47.904472550026,33.4074658155441,Сауна Ниагара,11159
default,1507414297,-23.5568620549488,-46.6815626621246,Sopa.ag | Agência de Publicidade,11160
shopping,1507390735,46.2105725652168,6.15151226520538,FRANC VILA,11158
default,1507457177,49.5988865522659,18.143829703331,EDUREVOLTA s.r.o.,11161
food,1507462089,48.1443019636888,17.1055144071579,Funki Punki,11162
shopping,1507465552,50.8277682526498,4.37076687812805,Atelier Bleu,11163
food,1507505312,48.333180589169,14.3068814277649,Sportbuffet Stegerl (Italienische Spezialitäten),11164
default,1507554028,7.25136744986954,-80.5055379867554,Los Buzos Panama,11165
shopping,1507029534,37.9719946508924,23.6522662639618,OrfanidisGroup,11094
lodging,1507560198,35.6680789127323,139.732130169868,ninetytwo13,11166
lodging,1507583439,36.2529688113825,-5.96825301647186,Casa Nina holiday rental,11168
atm,1507752070,39.1313668662079,-76.8194317817688,Bitcoin ATM,11196
default,1507611216,47.699960436612,16.1553686857224,Crypto Teacher,11169
atm,1507653216,26.0307853782678,-80.3598725795746,BitStop ATM (Inside Weston Smoke Shop),11170
atm,1507653338,26.1188277654162,-80.3241991996765,BitStop ATM (Inside KWIK STOP),11171
default,1507659505,38.9038082445135,-104.775302410126,Absolute Vapor,11172
default,1507659750,40.5420394853114,-105.0790143013,Absolute Vapor,11173
atm,1507710336,48.5917102529492,15.6583124399185,Cointed - Kraftwerk,11182
default,1507662609,45.0298735723982,18.6924380064011,"""M-M-C"" d.o.o.",11175
default,1507690999,-29.7185401825084,-52.4260604381561,BR Player,11176
default,1507693850,-23.0154620537889,-43.4686410427094,Duo Solutions,11177
default,1507696359,9.92425544649406,-84.0395522117615,Tu Idea Development Study,11178
lodging,1507705135,-29.0018958461375,134.758536815643,The Underground Motel,11179
atm,1507709535,47.4468609249849,12.391671538353,Cointed - Kitz[n] Bar,11180
atm,1507709712,47.1688669698224,14.6612977981567,Cointed - Karins Wollshop,11181
atm,1507710692,47.8169297767683,13.0197751522064,Cointed - Ladenkasse.at,11183
atm,1507711466,47.2237142107517,12.9911291599274,Cointed - Hochalmbahn,11184
atm,1507713160,47.2409509249328,10.7390660047531,Cointed - Print World & Coolbuy,11185
atm,1507713330,48.2209485765614,16.3967299461365,Cointed - Roua,11186
atm,1507713522,47.7596193493882,16.4477777481079,Cointed - K-ET GmbH,11187
atm,1507713653,46.6243049011012,14.3080669641495,Cointed - CBNK,11188
atm,1507714148,46.6244670043788,14.3123584985733,Cointed - Osteria Venetia ,11189
default,1507718808,51.0711065787481,4.73295092582703,prohairclinic,11190
default,1501801540,-29.6814735803037,-51.1199372685132,Câmbio Digital,10352
atm,1507749731,39.1273928228323,-84.5174413919449,Bitcoin ATM,11191
atm,1507750000,41.4858842925685,-81.7898333072662,Bitcoin ATM,11192
atm,1507750585,41.7042306567694,-83.5270464420319,Bitcoin ATM,11194
atm,1507751488,38.8099848837149,-77.2558486461639,Bitcoin ATM,11195
default,1507752871,-8.05124114673005,-34.9558353424072,Avi Rec - Audiovisual,11197
atm,1507753101,39.3274924635802,-76.6157501935959,Bitcoin ATM,11198
atm,1507753484,37.0857251919832,-76.3962006568909,Bitcoin ATM,11199
atm,1507753739,36.8521962686948,-75.9939551353455,Bitcoin ATM,11200
atm,1507753934,36.7724424633002,-76.358402967453,Bitcoin ATM,11201
atm,1507754225,40.0095093124308,-75.1964110136032,Bitcoin ATM,11202
atm,1507754517,41.1026185211962,-80.7114833593368,Bitcoin ATM,11203
atm,1507754773,42.1395133637974,-80.0162494182587,Bitcoin ATM,11204
shopping,1507757310,-33.0480573828238,-71.4438825845718,El Armario,11205
default,1507765962,25.9300666289294,-80.1274645328522,Wolsen Real Estate,11207
atm,1507780082,-29.717398759663,-52.4298852682114,Ricardo Reis (p2p),11208
nightlife,1507782249,-3.77686441766698,-38.5761630535126,Petiscaria 1127,11209
default,1507812848,28.9587697678316,-13.5570698976517,Lanzarote Coworking,11212
default,1507825352,-19.9394443692236,-43.9351844787598,Monteiro Parreiras Advogados,11213
nightlife,1507827246,-22.9568620663956,-43.182760477066,Bar Bukowski,11214
default,1507326201,8.60742544039731,-70.2523058652878,YoTeAyudoVenezuela,11152
shopping,1507873985,46.2000733731874,6.15795493125916,Cleofee,11215
default,1507876966,40.7453915317707,-73.3093214035034,9K Performance,11216
cafe,1507892251,53.2167624967548,6.57332181930542,Minute Bar,11217
default,1507894323,48.8918095632059,2.032470703125,GGorQQ Gaming,11218
default,1507895084,53.0202241000266,18.5957711935043,Inżynier Arkadiusz Jaczun,11219
default,1507895941,53.0292519513704,18.6065053939819,PRAWNIK Agnieszka Kukiełka-Jaczun,11220
shopping,1507896232,50.2580472232284,19.0305948257446,REMOTE ADMIN - SECURITY & ADMINISTRATION,11221
default,1507903537,45.0139216113994,18.3274912834167,Copy Tec doo,11222
shopping,1507909583,39.3782606266445,9.17603015899658,Gioielleria Paolo Saba,11223
default,1507793504,52.2343180322973,104.296023845673,Студия звукозаписи HomeRecords,11211
default,1507763797,51.27875642,1.07806563,Sonet Digital,11206
lodging,1508082480,43.4255673275805,6.74653351306915,Hotel Sable & Soleil,11241
default,1507910086,-29.9376756573334,-50.9966093301773,i9 Coworking,11225
nightlife,1507936117,36.7077022945136,137.838903665543,The Beach Bar,11227
default,1507936559,-23.0224137436846,-45.5493593215942,Hipnoterapia Taubaté,11228
default,1507939843,-25.669369534425,-49.3040603399277,Exclusiva Artes,11229
default,1507976932,41.1478197624434,29.0459686517715,Akay Law Office,11230
default,1507985636,50.0084457728426,19.9607741832733,ASComm Consulting,11231
trezor retailer,1507991472,-23.5579192848829,-46.6601479053497,Cofre Bitcoin,11232
shopping,1508006319,47.4196525355222,8.39658558368683,FSIT AG,11234
default,1508013148,47.5187368107249,42.1947526931763,Сайт-на-миллион.рф,11235
atm,1508026050,39.3978752337669,-76.5428048372269,Bitcoin ATM,11236
default,1508044508,45.0274660855763,-74.7352910041809,Access Acupuncture,11237
shopping,1494914799,43.361046303527,-8.41699719429016,Led Atomant,9860
lodging,1468934675,37.9002555485382,24.7441291809082,Villa Pergola - Andros Island,8336
default,1508055314,64.2253713085424,27.7313804626465,Greencycle Oy,11238
default,1508060158,50.4356960489874,30.5141207261397,Magic Bus Hostel Kiev,11239
lodging,1508080336,31.6316793411113,-7.99387335777283,Riad Vendôme & Spa,11240
default,1508090123,13.7354143308603,100.598024725914,Dental Essence Clinic,11242
attraction,1508106311,44.0939038378072,12.5291883945465,Sala Giochi Memphis,11243
lodging,1508106929,49.1956012725297,16.6082167625427,HOME Hunters,11244
lodging,1508107083,50.0854786375554,14.4315719604492,HOME Hunters Prague,11245
atm,1508140985,52.5060574690047,5.47519862651825,SATOS,11246
atm,1508146421,49.1371786499833,13.2469582557678,BTM.ZRUDA,11247
default,1508157411,54.744269067905,55.9524571895599,Лидер Поиска,11248
default,1508174656,49.2599244914039,19.6114218235016,Penzión Zuberec,11250
cafe,1508174749,49.9682164266673,9.1408198785939,Restaurant Dionysos,11251
lodging,1508175256,49.1869558726993,8.00407111644745,Ferienhaus Sonneneckchen,11252
default,1508187175,-36.7596750049151,144.27820622921,CMather Web Development,11253
transport,1508209937,48.8627949900775,2.3499584197998,Societe chauffeur privée Elna ,11254
default,1508210375,45.5238185606659,-122.659628391266,ilo WELLNESS,11255
cafe,1508221594,-11.972236642491,-77.0720905065536,Heladería DonBolas ,11256
food,1508226721,32.0210530058826,34.7417145967484,WinBurger,11257
attraction,1508230778,40.6760815623358,14.4370222091675,casa angelina tre fratelli,11258
lodging,1508230996,40.678034370276,14.4377517700195,holiday Home,11259
atm,1508231151,40.6904008255065,14.4720840454102,exchange euro/bitcoin,11260
shopping,1508232489,48.8291340918955,1.95514798164368,Ubitech,11261
shopping,1508238052,37.0289079902425,-4.33709979057312,DTIC INFORMATICA,11262
default,1508238853,44.8372779828127,-0.576449632644653,EVE-N-MICK COIFFURE,11263
shopping,1508241644,50.0535154653337,14.5174026489258,Lenka Michalů,11264
default,1508245941,-23.5662735608258,-46.6877263784409,Lótus Acupuntura,11265
shopping,1508250574,-23.573186703491,-46.6892123222351,FoneLand Especializada em Fones de Ouvido,11267
shopping,1508263965,48.8350065204454,2.30094909667969,Alarme Maison,11271
default,1508279735,-12.0999204231947,-77.0253396034241,Latin Dotcom SAC,11272
lodging,1508251273,42.2916356680427,3.28228890895844,H. CALMA BLANCA 4*SUP,11269
shopping,1508261233,45.0907699480575,7.68945928575704,Comunicazione e Immagine di David Coen,11270
food,1508284248,-10.9080505675671,-37.0537090301514,sobral lanches,11273
shopping,1508292334,-34.9123642367862,-57.9579448699951,Jva Renders,11274
lodging,1508300698,53.570765837443,-113.546426296234,Cumberland Apartments,11275
food,1508313717,51.0928765737871,-114.153517484665,Matador Pizza & Steak House,11276
default,1508328893,50.0934772870246,14.4554382562637,Koučink,11277
default,1508341708,41.3903202449402,2.17650532722473,Freelance Web Developer,11278
default,1508346056,-34.5726141091189,-58.4953737258911,ARwifi,11280
atm,1508346040,39.2904767942974,-84.3941026926041,Bitcoin ATM,11279
default,1508360998,45.2158680329153,-93.6429333686829,"ProFiler Consulting, LLC",11281
food,1508386190,34.703923424115,135.503128767014,Forgiven-フォーギブン,11283
default,1508408800,43.4826246785042,1.24490439891815,Jean BÉRET,11284
sports,1508415129,50.0911611200877,14.4255316257477,Squash Haštal,11285
default,1508424474,51.5487603057249,-0.128657450036371,I Hate Tattoos Tattoo Studio,11286
shopping,1508425701,53.453192972872,-2.24453151226044,HEADZ Hairdressers,11287
lodging,1508436567,16.7319494644613,-92.6369655132294,Hotel Jardines de Luz,11288
lodging,1508436766,16.7319312476465,-92.6357941281822,hotel Dulce Luna,11289
default,1508450069,49.2790500962953,-123.119498491287,Fob Clone,11292
transport,1508450935,37.493600676867,126.726796030998,이더리움연구소,11294
shopping,1508450935,40.6761954777034,-73.8972508907318,Blessed Buy Thrift,11295
lodging,1508450653,37.4938432823624,126.729000806808,HOTEL YD27,11293
shopping,1508451123,40.6988444941828,-73.9101362228394,Blessed Buy Thrift - Basement ,11296
default,1508455526,19.0229708555757,-98.1942772865295,ozonoterapiapuebla,11298
default,1508462397,38.7105125609875,-9.24070358276367,Self-Fit,11299
cafe,1508455371,37.3022296503434,127.002977728844,Cafedaoom(카페다움),11297
atm,1497649551,-9.28157289137368,-77.6463460922241,Quinpu,10071
atm,1508464556,-12.0572732270447,-77.0384126901627,Quinpu - Zona Play,11300
default,1508520616,48.0634897498376,7.22385406494141,papier jm,11306
default,1508493246,45.6582751364471,9.96339797973633,STUDIO LEGALE AVV. GIAN PIETRO DOSSI,11302
default,1508493829,46.0306402116638,14.4421076774597,Positiva,11303
atm,1508509061,48.2029391118448,16.3547909259796,TIAN Bistro,11304
default,1508467776,29.8078895616878,-95.2625548835203,Inca Express Diesel & Collision Services,11301
default,1508517903,-25.3973241351501,-49.1764140129089,Bitco Criptomoedas ,11305
default,1508528584,-14.2162765513389,-42.7635848522186,Limpe Bem,11307
lodging,1508530679,50.6284114306194,15.8130866289139,Ubytování Černá hora,11308
shopping,1508532823,-22.4845350060551,-48.5721981525421,Camisetas Libertárias,11310
shopping,1508535487,-22.2739417297386,-48.5357844829559,Vestido de Bicho,11311
attraction,1508536784,43.6954314684288,7.27981567382812,Riviera Photo Tours,11312
attraction,1508537817,43.7394063396523,7.42750346660614,Riviera Photo Tours,11313
shopping,1508543025,33.8220528537191,-84.3713092803955,ChicandFashionStore,11314
food,1475937637,-30.0455166212424,-50.9991145133972,Sorveteria Lollipop,8669
default,1508553844,-33.4344318210393,-70.6232070922851,Tania RS Tatto. Inkpetu,11315
default,1508559923,51.4895437223792,7.50238001346588,Digitalwunder GmbH,11316
default,1508566567,-27.0606497058417,-50.9388238191605,NandoBTC,11317
lodging,1508566870,42.7445775744479,11.861983537674,Quasi Toscana,11318
default,1483905148,-10.2200907973737,-37.4188166856766,TAYRONE SANTOS,9110
default,1508591784,-12.9709783039898,-38.513388633728,Edgard Freitas,11319
default,1508594824,23.8888689404195,120.922286510468,約定幸福-Pizza & Coffee,11320
default,1508595551,43.2810052945242,-2.16764867305756,C&J Cerrajeros Zarautz,11321
